uniprot_id,symbol,overall_score,chembl_score,uniprot_variants_score,cancer_gene_census_score,intogen_score,eva_somatic_score,eva_score,uniprot_literature_score,gene_burden_score,slapenrich_score,cancer_biomarkers_score,europepmc_score,genomics_england_score,gene2phenotype_score,clingen_score,orphanet_score,impc_score,crispr_score,expression_atlas_score,reactome_score,ot_genetics_portal_score
P41159,['LEP'],0.1107089838133599,,,,,,,,,,,0.910539359482218,,,,,,,,,
Q9NQ25,['SLAMF7'],0.1106946176607368,,,,,,,,,0.3314162096111645,,0.3275227172132608,,,,,,,,,
P48061,['CXCL12'],0.1106717294670846,,,,,,,,,,,0.9102329566282946,,,,,,,,,
Q99684,['GFI1'],0.1106103324713827,,,,,,,,,,,0.9097279896489684,,,,,,,,,
Q5ZPR3,['CD276'],0.1106022949344967,,,,,,,,,,,0.909661883959656,,,,,,,,,
Q86U44,['METTL3'],0.1105825238262848,,,,,,,,,,,0.9094992741010212,,,,,,,,,
Q05940,['SLC18A2'],0.1105766061462359,,,,,,,,,0.3540533486099572,,0.0972689276178593,,,,,,,,,
O15553,['MEFV'],0.1105189007868423,,,,,,,,,0.3314162096111645,,0.3217418989166767,,,,,,,,,
O00470,['MEIS1'],0.1104305256723634,,,,,,,,,,,0.908249146993474,,,,,,,,,
P09564,['CD7'],0.1103616639815868,,,,,,,,,,,0.9076827857312456,,,,,,,,,
Q9Y275,['TNFSF13B'],0.110229479794632,,,,,,,,,,,0.843568395536934,,,,,0.2521089017695392,,,,
P80188,['LCN2'],0.110039855652509,,,,,,,,,,,0.787654412934636,,,,,0.4695264858778703,,,,
P36222,['CHI3L1'],0.1099306790511426,,,,,,,,,,,0.9041380983084548,,,,,,,,,
P08246,['ELANE'],0.109862830489584,,,,,,,,,0.3314162096111645,,0.2926026085369944,,,,,,,0.0170000413851105,,
P43627,['KIR2DL2'],0.1098376088673855,0.1587374860430344,,,,,,,,,,0.4387408046696778,,,,,,,,,
Q08050,['FOXM1'],0.10965732668182,,,,,,,,,,,0.9018898788532426,,,,,,,,,
Q14242,['SELPLG'],0.1096270275297515,,,,,,,,,,,0.8067692792962441,,,,,0.3794856021391142,,,,
O60603,['TLR2'],0.109564602922774,,,,,,,,,,,0.9011272611391022,,,,,,,,,
Q16602,['CALCRL'],0.1094808758597523,,,,,,,,,,,0.9004386378340272,,,,,,,,,
P09693,['CD3G'],0.1091335369876861,0.1746529351158814,,,,,,,,,,0.0972689276178593,,,,,,,,,
P04141,['CSF2'],0.109122997831202,,,,,,,,,,,0.8974952269231452,,,,,,,,,
O43516,['WIPF1'],0.1087864563387856,,,,,,,,,0.3314162096111645,,0.0121586159522324,,,,,0.2593432782611175,,,,
P04234,['CD3D'],0.1087402424256591,0.1746529351158814,,,,,,,,,,0.084330133808692,,,,,,,,,
P14780,['MMP9'],0.108498781316435,,,,,,,,,,,0.8923612830826669,,,,,,,,,
P02686,['MBP'],0.1083062013655017,,,,,,,,,,,0.8907773861022058,,,,,,,,,
Q6NXT4,['SLC30A6'],0.1081743370907853,,,,,,,,,0.3540533486099572,,0.0182379239283486,,,,,,,,,
P13500,['CCL2'],0.1081475693108516,,,,,,,,,,,0.8894726976798278,,,,,,,,,
P16410,['CTLA4'],0.1079799149546,0.0827461363415817,,,,,,,,,,0.7846611338252579,,,,,,,,,
P40933,['IL15'],0.1079406947492934,,,,,,,,,,,0.8877712329541477,,,,,,,,,
P48067,['SLC6A9'],0.1076199673087583,,,,,,,,,0.3540533486099572,,,,,,,,,,,
Q9BZW2,['SLC13A1'],0.1076199673087583,,,,,,,,,0.3540533486099572,,,,,,,,,,,
Q6ZMH5,['SLC39A5'],0.1076199673087583,,,,,,,,,0.3540533486099572,,,,,,,,,,,
P54219,['SLC18A1'],0.1076199673087583,,,,,,,,,0.3540533486099572,,,,,,,,,,,
Q9NP91,['SLC6A20'],0.1076199673087583,,,,,,,,,0.3540533486099572,,,,,,,,,,,
Q14393,['GAS6'],0.1075868165010162,,,,,,,,,,,0.8848607187174329,,,,,,,,,
P33681,['CD80'],0.1075862076466295,,,,,,,,,,,0.8848557111212633,,,,,,,,,
P60953,['CDC42'],0.1075064183612912,,,,,,,,,0.3314162096111645,,0.2226358020587342,,,,,,,,,
O43312,['MTSS1'],0.1074972284664413,,,,,,,,,,,0.8157164781452931,,,,,0.2736296520049906,,,,
P35610,['SOAT1'],0.1073984867249415,,,,,,,,,,,0.7787506358414948,,,,,0.4182445678801751,,,,
Q8N6M6,['AOPEP'],0.1073971094302111,0.1519826994029052,,,,,,,,,,0.4935478122830654,,,,,,,,,
Q7Z699,['SPRED1'],0.1073473440588092,,,,,,,,,,,0.8146411923652902,,,,,0.256911555070671,,0.0361986090007383,,
P12314,['FCGR1A'],0.1072909385160514,,,,,,,,,,,0.8824272346257628,,,,,,,,,
P16220,['CREB1'],0.1072724034431377,,,,,,,,,,,0.8822747906881759,,,,,,,,,
Q15257,['PTPA'],0.1072378254501322,,,,,,,,,,,0.8819903998237768,,,,,,,,,
Q15762,['CD226'],0.1070191897816255,,,,,,,,,,,0.8801922044587316,,,,,,,,,
Q9UQF0,['ERVW-1'],0.106967733200712,,,,,,,,,,,0.8797689936170071,,,,,,,,,
Q8N423,['LILRB2'],0.1068187051677818,,,,,,,,,0.3314162096111645,,0.2000110823961948,,,,,,,,,
P29965,['CD40LG'],0.1067110433468048,,,,,,,,,,,0.8776578170249038,,,,,,,,,
Q9Y653,['ADGRG1'],0.106318840378973,,,,,,,,,,,0.8744320965204266,,,,,,,,,
P17927,['CR1'],0.1061256430864843,,,,,,,,,0.3314162096111645,,0.177210392448579,,,,,,,,,
O95760,['IL33'],0.1059230976771894,,,,,,,,,,,0.8711772630481114,,,,,,,,,
O75365,['PTP4A3'],0.1058431416067936,,,,,,,,,,,0.8705196547256678,,,,,,,,,
Q9H7M9,['VSIR'],0.1058424987255532,,,,,,,,,,,0.8705143672715455,,,,,,,,,
Q13322,['GRB10'],0.1058303286578695,,,,,,,,,0.3245675870437193,,0.2359812219044133,,,,,,,,,
P11836,['MS4A1'],0.1058093201864033,0.1678981484757523,,,,,,,,,,0.1230029760200912,,,,,,,,,
Q9UQ80,['PA2G4'],0.1057694527917095,,,,,,,,,0.3314162096111645,,0.1654922726831635,,,,,,,,,
P00450,['CP'],0.1056803203867588,,,,,,,,,,,0.7932499553867914,,,,,0.3037222264867659,,,,
Q13761,['RUNX3'],0.1056023836159644,,,,,,,,,,,0.8685395116586027,,,,,,,,,
O43463,['SUV39H1'],0.1055832804168674,,,,,,,,,,,0.7391912957116175,,,,,0.5167643975489533,,,,
P06730,['EIF4E'],0.1055478736798787,,,,,,,,,,,0.8680911881298408,,,,,,,,,
O15162,['PLSCR1'],0.1054431647479339,,,,,,,,,,,0.8015278759670885,,,,,0.2628084838075037,,,,
Q9UNQ0,['ABCG2'],0.1053167360161608,,,,,,,,,,,0.8661901686007595,,,,,,,,,
P27701,['CD82'],0.1050779768686672,,,,,,,,,,,0.8642264652612376,,,,,,,,,
P13501,['CCL5'],0.1049201150898712,,,,,,,,,,,0.8527187437561204,,,,,,,0.0408374732367702,,
P20155,['SPINK2'],0.1048084762360497,,,,,,,,,,,0.8620099248780536,,,,,,,,,
P21980,['TGM2'],0.1043870241217072,,,,,,,,,,,0.8585436412484181,,,,,,,,,
P01584,['IL1B'],0.1043314595076052,,,,,,,,,,,0.858086643393396,,,,,,,,,
O15327,['INPP4B'],0.1043291882819506,,,,,,,,,,,0.8580679634246934,,,,,,,,,
O60437,['PPL'],0.1042500689446724,,,,,,,,,0.3314162096111645,,0.115506851546208,,,,,,,,,
Q5VTD9,['GFI1B'],0.1041648584537523,,,,,,,,,,,0.7858468802465557,,,,,0.2834781309262989,,,,
Q2M243,['CCDC27'],0.1041277958273837,,,,,,,,,,,,,,,,,,,,0.1712823173895298
P17931,['LGALS3'],0.1040450673360593,,,,,,,,,,,0.7862598846185931,,,,,0.277885167588272,,,,
Q9H8M2,['BRD9'],0.1040388045398921,,,,,,,,,,,0.8556796673949534,,,,,,,,,
Q03405,['PLAUR'],0.1040184508450217,,,,,,,,,,,0.8524064505116059,,,,,,,0.0124232618825373,,
P60201,['PLP1'],0.1038686154960555,,,,,,,,,,,0.8542799271243071,,,,,,,,,
Q16270,['IGFBP7'],0.103693947916317,,,,,,,,,,,0.852843352596214,,,,,,,,,
P01031,['C5'],0.1036336630679613,,,,,,,,,0.3314162096111645,,0.0952280343146189,,,,,,,,,
P09960,['LTA4H'],0.1034701416917234,,,,,,,,,0.3314162096111645,,0.0835904846715979,,,,,,,0.014080375571621,,
P42224,['STAT1'],0.1033654534093724,,,,,,,,,,,0.7495822569346956,,,,,0.402237412239729,,,,
P49961,['ENTPD1'],0.1033528311245067,,,,,,,,,,,0.8500377964938542,,,,,,,,,
P29475,['NOS1'],0.1032901879331996,,,,,,,,,0.3314162096111645,,0.0839282240036043,,,,,,,,,
Q9NZ08,['ERAP1'],0.10314526598253,0.1519826994029052,,,,,,,,,,0.0494585477790254,,,,,0.3316870431769004,,,,
P00352,['ALDH1A1'],0.1031276755047305,,,,,,,,,,,0.8359434227373057,,,,,,,0.0489702170708499,,
P35030,['PRSS3'],0.1030457519237539,,,,,,,,,0.3314162096111645,,0.0758866505085306,,,,,,,,,
O75787,['ATP6AP2'],0.1030149536025302,,,,,,,,,0.3314162096111645,,0.0748734325125112,,,,,,,,,
A0A6I8PU40,['TUG1'],0.1028885474790181,,,,,,,,,,,0.8462192397821973,,,,,,,,,
P11912,['CD79A'],0.1028848176009845,,,,,,,,,,,0.8461885629514766,,,,,,,,,
P25791,['LMO2'],0.1028786500979647,,,,,,,,,,,0.7386898686703586,,,,,0.4297918756414757,,,,
P02741,['CRP'],0.1027707942495027,,,,,,,,,,,0.8452507641762728,,,,,,,,,
Q86VP6,['CAND1'],0.1027589168920903,,,,,,,,,0.3314162096111645,,0.0664502135722702,,,,,,,,,
P18627,['LAG3'],0.1027561841517119,0.1215861595223242,,,,,,,,,,0.693147902265988,,,,,,,,,
P20827,['EFNA1'],0.1026993859757086,,,,,,,,,,,0.1611016613670796,,,,,,,,,0.1608776085787609
P20851,['C4BPB'],0.1025869595985912,,,,,,,,,0.3314162096111645,,0.0607930797611621,,,,,,,,,
P05112,['IL4'],0.1025729897831223,,,,,,,,,,,0.8436238975398272,,,,,,,,,
P25025,['CXCR2'],0.1025666925864322,,,,,,,,,,,0.7238518713400582,,,,,0.4788809365912861,,,,
Q12948,['FOXC1'],0.1024504750606641,,,,,,,,,,,0.842616260462223,,,,,,,,,
P03973,['SLPI'],0.1024201353586294,,,,,,,,,0.3314162096111645,,0.0553048156160571,,,,,,,,,
P23219,['PTGS1'],0.1022316476054261,0.162537053528107,,,,,,,,,,0.1125248803343688,,,,,,,,,
P43628,['KIR2DL3'],0.1021824135033984,0.1587374860430344,,,,,,,,,,0.1868965028490727,,,,,,,,,
O15054,['KDM6B'],0.1019935839251068,,,,,,,,,,,0.8388585043380699,,,,,,,,,
Q8IVG5,['SAMD9L'],0.1019751026623647,,,,,,,,,,,0.0466721982899721,,,,,0.8270384533962206,,,,
Q6P6C2,['ALKBH5'],0.1019676123077872,,,,,,,,,,,0.8386448976461429,,,,,,,,,
P25490,['YY1'],0.1019525493994687,,,,,,,,,,,0.8385210109440902,,,,,,,,,
Q15672,['TWIST1'],0.1019358269066453,,,,,,,,,,,0.8383834747895716,,,,,,,,,
O75385,['ULK1'],0.1018816193895233,,,,,,,,,,,0.7252424669347132,,,,,0.450780686429017,,,,
P13232,['IL7'],0.1018068269767614,,,,,,,,,,,0.7599177105372009,,,,,0.3096191552235986,,,,
P68431,"['H3C2', 'H3C12', 'H3C11']",0.10173566695335735,,,0.4559480982087158,,,,,,,,0.2208437929973108,,,,,,,0.0096274214619375,,
P41218,['MNDA'],0.1016809756492599,,,,,,,,,0.3314162096111645,,0.0309875837115923,,,,,,,,,
P08069,['IGF1R'],0.1016764467664245,,,,,,,,,,,0.8312767490021477,,,,,,,0.0198936904472014,,
P00441,['SOD1'],0.1014516958524935,,,,,,,,,,,0.834401680677036,,,,,,,,,
P43626,['KIR2DL1'],0.101395995897426,0.1587374860430344,,,,,,,,,,0.1610245579151431,,,,,,,,,
Q15418,['RPS6KA1'],0.101346879677549,,,,,,,,,,,0.8335396074332041,,,,,,,,,
P26842,['CD27'],0.1013099634254267,,,,,,,,,,,0.8332359852753254,,,,,,,,,
Q9Y5A9,['YTHDF2'],0.1012951208462316,,,,,,,,,,,0.8331139106966613,,,,,,,,,
Q14774,['HLX'],0.1011402061061147,,,,,,,,,,,0.7634171845037955,,,,,0.2736904450847518,,,,
P05107,['ITGB2'],0.1010161147335222,,,,,,,,,,,0.7372944463521284,,,,,0.3687893974944697,,0.0119465606059046,,
P50591,['TNFSF10'],0.1009738717265424,,,,,,,,,,,0.8304717586544283,,,,,,,,,
P13995,['MTHFD2'],0.1009149768913227,,,,,,,,,,,0.829987370995084,,,,,,,,,
Q8WXK1,['ASB15'],0.1007390603251677,,,,,,,,,0.3314162096111645,,,,,,,,,,,
Q9NPA2,['MMP25'],0.1007390603251677,,,,,,,,,0.3314162096111645,,,,,,,,,,,
Q8WXH4,['ASB11'],0.1007390603251677,,,,,,,,,0.3314162096111645,,,,,,,,,,,
Q5JV73,['FRMPD3'],0.1007390603251677,,,,,,,,,0.3314162096111645,,,,,,,,,,,
Q96P63,['SERPINB12'],0.1007390603251677,,,,,,,,,0.3314162096111645,,,,,,,,,,,
Q8TB52,['FBXO30'],0.1007390603251677,,,,,,,,,0.3314162096111645,,,,,,,,,,,
Q9NW08,['POLR3B'],0.1007390603251677,,,,,,,,,0.3314162096111645,,,,,,,,,,,
P21283,['ATP6V1C1'],0.1007390603251677,,,,,,,,,0.3314162096111645,,,,,,,,,,,
Q9H0B8,['CRISPLD2'],0.1007390603251677,,,,,,,,,0.3314162096111645,,,,,,,,,,,
Q96LB4,['ATP6V1G3'],0.1007390603251677,,,,,,,,,0.3314162096111645,,,,,,,,,,,
Q07065,['CKAP4'],0.1007390603251677,,,,,,,,,0.3314162096111645,,,,,,,,,,,
Q9Y574,['ASB4'],0.1007390603251677,,,,,,,,,0.3314162096111645,,,,,,,,,,,
Q96BH1,['RNF25'],0.1007390603251677,,,,,,,,,0.3314162096111645,,,,,,,,,,,
Q14314,['FGL2'],0.1007390603251677,,,,,,,,,0.3314162096111645,,,,,,,,,,,
Q8TBB1,['LNX1'],0.1007390603251677,,,,,,,,,0.3314162096111645,,,,,,,,,,,
P06681,['C2'],0.1007390603251677,,,,,,,,,0.3314162096111645,,,,,,,,,,,
Q9Y2G3,['ATP11B'],0.1007390603251677,,,,,,,,,0.3314162096111645,,,,,,,,,,,
Q99576,['TSC22D3'],0.1006523916647957,,,,,,,,,,,0.8278277072014532,,,,,,,,,
P21926,['CD9'],0.1006216922863248,,,,,,,,,,,0.8275752164690245,,,,,,,,,
P23193,['TCEA1'],0.1005405036684262,,,0.1519826994029052,,,,,,,,,,,,,0.2679758955872025,,,,
P17676,['CEBPB'],0.1003565375369415,,,,,,,,,,,0.8253944193254595,,,,,,,,,
P11021,['HSPA5'],0.1003217030693767,,,,,,,,,,,0.8251079190551857,,,,,,,,,
P05109,['S100A8'],0.100291180794528,,,,,,,,,,,0.8248568849328101,,,,,,,,,
O43927,['CXCL13'],0.1000699422582492,,,,,,,,,,,0.744477424647196,,,,,0.3142394292854469,,,,
P21589,['NT5E'],0.0998635060616826,,,,,,,,,,,0.821339422628501,,,,,,,,,
Q9HD89,['RETN'],0.0994728456154947,,,,,,,,,,,0.8181263887789026,,,,,,,,,
O14786,['NRP1'],0.0994656766349215,,,,,,,,,,,0.8180674266355036,,,,,,,,,
P08887,['IL6R'],0.0993374570551241,0.1473387835878165,,,,,,,,,,0.3212758053325575,,,,,,,,,
P05164,['MPO'],0.0991775750503533,,,,,,,,,,,0.8156979004846646,,,,,,,,,
Q06609,['RAD51'],0.0990521074225765,,,,,,,,,,,0.8146659768819308,,,,,,,,,
P15813,['CD1D'],0.099032031561189,,,,,,,,,,,0.8145008605441312,,,,,,,,,
Q12866,['MERTK'],0.0989108542339487,,,,,,,,,,,0.813504223034431,,,,,,,,,
Q13546,['RIPK1'],0.0989014669578919,,,,,,,,,,,0.8134270162528889,,,,,,,,,
P15090,['FABP4'],0.0985360191471071,,,,,,,,,,,0.8104213467571132,,,,,,,,,
P19793,['RXRA'],0.0983459886087623,0.1435392161027438,,,,,,,,,,0.364649348854193,,,,,,,,,
Q9NR96,['TLR9'],0.0983014529979857,0.0607930797611621,,,,,,,,,,0.7325007795358126,,,,,,,,,
Q14814,['MEF2D'],0.0978035010089395,,,,,,,,,,,0.8043966631825558,,,,,,,,,
P35613,['BSG'],0.0974640201594799,,,,,,,,,,,0.8016045620849201,,,,,,,,,
O14508,['SOCS2'],0.0973645265324169,,,,,,,,,,,0.8007862647766256,,,,,,,,,
Q9GZX6,['IL22'],0.0973279497003316,,,,,,,,,,,0.8004854342196854,,,,,,,,,
Q99988,['GDF15'],0.0971523834422184,,,,,,,,,,,0.7990414684031576,,,,,,,,,
Q9UGN4,['CD300A'],0.0971522776895335,,,,,,,,,,,0.7990405986274741,,,,,,,,,
P10145,['CXCL8'],0.0971151107059146,,,,,,,,,,,0.7760390216558289,,,,,,,0.0907835705696062,,
Q06413,['MEF2C'],0.0970170197708577,,,,,,,,,,,0.7979281535991324,,,,,,,,,
O00425,['IGF2BP3'],0.0968173109694649,,,,,,,,,,,0.79628562453022,,,,,,,,,
Q96KQ7,['EHMT2'],0.0967504717506105,,,,,,,,,,,0.7957358973316888,,,,,,,,,
P18827,['SDC1'],0.0965885651050464,,,,,,,,,,,0.7944042766422935,,,,,,,,,
P55265,['ADAR'],0.0965732996992663,,,,,,,,,,,0.7942787244755001,,,,,,,,,
Q8NHJ6,['LILRB4'],0.096475254112061,,,,,,,,,,,0.7934723367452644,,,,,,,,,
P50416,['CPT1A'],0.0962967462198694,,,,,,,,,,,0.7920041771052778,,,,,,,,,
P49682,['CXCR3'],0.0961496595944888,,,,,,,,,,,0.7907944454552409,,,,,,,,,
Q9NZH6,['IL37'],0.0960551129074516,,,,,,,,,,,0.7900168348504759,,,,,,,,,
P16070,['CD44'],0.0959009314330461,,,,,,,,,,,0.788748750760879,,,,,,,,,
B5MD39,['GGTLC3'],0.0958705495955533,,,,,,,,,,,0.7884988716824359,,,,,,,,,
P98170,['XIAP'],0.0958437640606049,,,,,,,,,,,0.7882785708270298,,,,,,,,,
Q7LFL8,['CXXC5'],0.0956674270993249,,,,,,,,,,,0.7868282662695637,,,,,,,,,
Q01826,['SATB1'],0.095641504328417,,,,,,,,,,,0.7866150613208278,,,,,,,,,
P24863,['CCNC'],0.0955813066544466,,,0.1519826994029052,,,,,,,,0.1048258451715038,,,,,,,,,
Q00535,['CDK5'],0.095555682299874,0.1367844294626147,,,,,,,,,,0.4079482416266088,,,,,,,,,
Q13131,['PRKAA1'],0.0955057223829122,,,,,,,,,,,0.6655362508612341,,,,,0.4798482220381526,,,,
P14210,['HGF'],0.0954557959680433,0.1367844294626147,,,,,,,,,,0.404662133002959,,,,,,,,,
Q13421,['MSLN'],0.095284971530491,,,,,,,,,,,0.7836827144210924,,,,,,,,,
P15151,['PVR'],0.0952432900649974,,,,,,,,,,,0.7833399001924225,,,,,,,,,
Q8NER1,['TRPV1'],0.0952356858100909,0.1367844294626147,,,,,,,,,,0.3974208430792662,,,,,,,,,
P09917,['ALOX5'],0.0951924402633107,0.0607930797611621,,,,,,,,,,0.7069303301780128,,,,,,,,,
Q86V86,['PIM3'],0.0951612785443394,0.0759913497014526,,,,,,,,,,0.6876761994451411,,,,,,,,,
Q86WV6,['STING1'],0.0948458774121484,,,,,,,,,,,0.7800713320066164,,,,,,,,,
P53794,['SLC5A3'],0.0947494703764143,,,,,,,,,,,0.7765757635694733,,,,,,,0.0108106286826268,,
P46695,['IER3'],0.0947120312718845,,,,,,,,,,,0.7763595070073979,,,,,,,0.0104439652492449,,
P63151,['PPP2R2A'],0.0946867872315064,,,,,,,,,,,0.7787628756718905,,,,,,,,,
Q15118,['PDK1'],0.0946292792148859,,,,,,,,,,,0.7782898940689977,,,,,,,,,
P04278,['SHBG'],0.0946184071471541,,,,,,,,,,,0.7782004754396527,,,,,,,,,
P49327,['FASN'],0.0946130004972323,,,,,,,,,,,0.7781560077967642,,,,,,,,,
P28838,['LAP3'],0.0946025360059567,0.1519826994029052,,,,,,,,,,0.0726257772580083,,,,,,,,,
P47928,['ID4'],0.0945627442520565,,,,,,,,,,,0.7777426692607564,,,,,,,,,
Q92692,['NECTIN2'],0.0944949121495784,,,,,,,,,,,0.777184775971383,,,,,,,,,
Q07075,['ENPEP'],0.0943968545507175,0.1519826994029052,,,,,,,,,,0.0658591697412589,,,,,,,,,
Q92854,['SEMA4D'],0.0941468923969583,,,,,,,,,,,0.77432244563718,,,,,,,,,
P28799,['GRN'],0.0940836144965555,,,,,,,,,,,0.7738020089308026,,,,,,,,,
Q6GTX8,['LAIR1'],0.0940781476938349,,,,,,,,,,,0.6726657540461395,,,,,0.4043651700313698,,,,
P78395,['PRAME'],0.0939661221273871,,,,,,,,,,,0.7728356788021925,,,,,,,,,
P25942,['CD40'],0.0938427881161354,,,,,,,,,,,0.7718213033853176,,,,,,,,,
P01033,['TIMP1'],0.0938111497352365,,,,,,,,,,,0.6974087306757486,,,,,0.2966094361547099,,,,
O00327,['BMAL1'],0.0938001088124154,,,,,,,,,,,0.7714702823160807,,,,,,,,,
P15941,['MUC1'],0.0937158344933724,,,,,,,,,,,0.6621447052969995,,,,,,,,,0.0869059621928033
P42081,['CD86'],0.0937090782149949,,,,,,,,,,,0.7707215902134745,,,,,,,,,
P36969,['GPX4'],0.0936140526009155,,,,,,,,,,,0.7699400406156196,,,,,,,,,
P42772,['CDKN2B'],0.0934583931730656,,,,,,,,,,,0.6877594100279036,,,,,0.3236015635686659,,,,
Q9UIQ6,['LNPEP'],0.0934523726998566,0.1519826994029052,,,,,,,,,,0.0347871511966649,,,,,,,,,
Q30154,['HLA-DRB5'],0.093425091426152,,,,,,,,,,,0.6653243273592954,,,,,0.4122463173437404,,,,
P31151,['S100A7'],0.0933189133078872,,,0.1519826994029052,,,,,,,,0.030396539880581,,,,,,,,,
Q16621,['NFE2'],0.0932883553172412,,,,,,,,,,,0.2598237475776955,,,,,0.7023053672189996,,,,
Q8NFT8,['DNER'],0.0932617281707573,,,,,,,,,,,0.7670423059430026,,,,,,,,,
O94900,['TOX'],0.0931343287026863,,,,,,,,,,,0.7659944936873025,,,,,,,,,
Q6P179,['ERAP2'],0.0930810843218667,0.1519826994029052,,,,,,,,,,,,,,,,,0.0225723274223607,,
P20701,['ITGAL'],0.0930677106006013,,,,,,,,,,,0.6722339068497872,,,,,0.3728507129618473,,,,
Q9NQ31,['AKIP1'],0.0930519945239482,,,,,,,,,,,0.7653173263266296,,,,,,,,,
P29374,['ARID4A'],0.0930033439558272,,,,,,,,,,,0.6341055958421215,,,,,0.5232463921306207,,,,
P31431,['SDC4'],0.0929493334532025,,,0.1519826994029052,,,,,,,,0.0182379239283486,,,,,,,,,
P03886,['MT-ND1'],0.0929493334532025,0.1215861595223242,,,,,,,,,,0.6124902785937083,,,,,,,,,
Q16620,['NTRK2'],0.0929321424407146,0.1367844294626147,,,,,,,,,,0.3216377645306469,,,,,,,,,
O60235,['TMPRSS11D'],0.0928910607353349,,,,,,,,,,,0.6485628468197874,,,,,0.4617234407860262,,,,
P14316,['IRF2'],0.0927996490555079,,,,,,,,,,,0.7632418806555785,,,,,,,,,
Q00613,['HSF1'],0.0927877449278486,,,,,,,,,,,0.7631439737251681,,,,,,,,,
O95631,['NTN1'],0.0927872571075794,,,,,,,,,,,0.763139961588662,,,,,,,,,
P55786,['NPEPPS'],0.0927741133715436,0.1519826994029052,,,,,,,,,,,,,,,,,0.012473449341858,,
P50579,['METAP2'],0.0927645435258601,0.1519826994029052,,,,,,,,,,0.0121586159522324,,,,,,,,,
Q8NDH3,['NPEPL1'],0.0927645435258601,0.1519826994029052,,,,,,,,,,0.0121586159522324,,,,,,,,,
Q8TDQ1,['CD300LF'],0.0926978445583591,,,,,,,,,,,0.7624045773181863,,,,,,,,,
Q9HAU8,['RNPEPL1'],0.0923949636711754,0.1519826994029052,,,,,,,,,,,,,,,,,,,
O43895,['XPNPEP2'],0.0923949636711754,0.1519826994029052,,,,,,,,,,,,,,,,,,,
O00139,['KIF2A'],0.0923949636711754,,,,,,,,,,,0.7599134970145264,,,,,,,,,
Q6Q4G3,['LVRN'],0.0923949636711754,0.1519826994029052,,,,,,,,,,,,,,,,,,,
Q9H4A4,['RNPEP'],0.0923949636711754,0.1519826994029052,,,,,,,,,,,,,,,,,,,
Q99983,['OMD'],0.0923949636711754,,,0.1519826994029052,,,,,,,,,,,,,,,,,
Q6UB28,['METAP1D'],0.0923949636711754,0.1519826994029052,,,,,,,,,,,,,,,,,,,
Q9Y651,['SOX21'],0.0923949636711754,,,0.1519826994029052,,,,,,,,,,,,,,,,,
P53582,['METAP1'],0.0923949636711754,0.1519826994029052,,,,,,,,,,,,,,,,,,,
Q9ULA0,['DNPEP'],0.0923949636711754,0.1519826994029052,,,,,,,,,,,,,,,,,,,
Q86VX2,['COMMD7'],0.0923949636711754,,,,,,,,,,,0.7599134970145264,,,,,,,,,
Q9HD26,['GOPC'],0.0923949636711754,,,0.1519826994029052,,,,,,,,,,,,,,,,,
Q9NQH7,['XPNPEP3'],0.0923949636711754,0.1519826994029052,,,,,,,,,,,,,,,,,,,
Q9NQW7,['XPNPEP1'],0.0923949636711754,0.1519826994029052,,,,,,,,,,,,,,,,,,,
P26447,['S100A4'],0.0923618296880219,,,,,,,,,,,0.7596409825829193,,,,,,,,,
P09237,['MMP7'],0.0920068253586813,,,,,,,,,,,0.7567212067569918,,,,,,,,,
Q9H3R0,['KDM4C'],0.091964005024581,,,,,,,,,,,0.7563690257664212,,,,,,,,,
P78504,['JAG1'],0.0919098077338153,,,,,,,,,,,0.7559232736267155,,,,,,,,,
P27487,['DPP4'],0.091904562210773,,,,,,,,,,,0.6691056089671478,,,,,0.347098088896355,,,,
O00194,['RAB27B'],0.0919004327226498,,,,,,,,,,,0.7558461677192473,,,,,,,,,
Q9GZY6,['LAT2'],0.0918449056541197,,,,,,,,,,,0.7553894786622998,,,,,,,,,
P06729,['CD2'],0.091587035591504,,,,,,,,,,,0.7532685953016545,,,,,,,,,
O94925,['GLS'],0.0913929029166132,0.0759913497014526,,,,,,,,,,0.6566827406293423,,,,,,,,,
Q8IZQ1,['WDFY3'],0.0913469994610028,,,,,,,,,,,0.6743607468239708,,,,,0.3077345697510025,,,,
Q9NPH3,['IL1RAP'],0.0913295178133368,,,,,,,,,,,0.7511506093468479,,,,,,,,,
P17693,['HLA-G'],0.0912003377920662,,,,,,,,,,,0.7500881527170948,,,,,,,,,
P02753,['RBP4'],0.0910363380789917,,,,,,,,,,,0.748739317342092,,,,,,,,,
Q8N8D1,['PDCD7'],0.0909651002778286,,,,,,,,,,,0.6736210976868768,,,,,0.298129263148739,,,,
P29466,['CASP1'],0.090942231588605,,,,,,,,,,,0.74796532718765,,,,,,,,,
P22736,['NR4A1'],0.0908299088745764,,,,,,,,,,,0.7470415155098253,,,,,,,,,
P08670,['VIM'],0.0907884639790921,,,,,,,,,,,0.7467006469796644,,,,,,,,,
P49840,['GSK3A'],0.0906254179376342,,,,,,,,,,,0.7453596551916312,,,,,,,,,
P22083,['FUT4'],0.0906183649744302,,,,,,,,,,,0.6723803480735311,,,,,0.2916851966940557,,,,
P11234,['RALB'],0.0905932618795875,,,,,,,,,,,0.7450951838227431,,,,,,,,,
